; CSV, generated by libsigrok4DSL 0.2.0 on Sun Nov 09 13:07:41 2025
; Channels (16/16)
; Sample rate: 50 kHz
; Sample count: 600.64 K Samples
Time(s), clock, a15, a14, a13, a12, a11, a10, a9, a8, a7, a6, a5, a4, a3, a2, a1
3.14704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.14706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1639,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16392,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
3.16394,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1
3.16396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16464,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16548,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.1663,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.16704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16708,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
3.1671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18458,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.1854,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18622,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.1863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18706,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.18716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.1872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.2041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2045,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20532,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20616,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20698,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.20718,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
3.2072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22442,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22524,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22606,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2269,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22716,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
3.22718,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3.2272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.22722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22726,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.22728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2441,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
3.24412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24434,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24516,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.246,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24682,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.24726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2641,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3.26412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26426,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26508,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2659,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26674,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.26732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28418,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
3.2842,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.285,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28584,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.2859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28666,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.28734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30414,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30422,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3.30424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30494,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30576,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.3066,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.30722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.30724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.3073,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1
3.30732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
